id,split,filled_emp_length
70973290,train,4
70973452,train,7
70973532,train,5
70973539,train,2
70973543,train,10
70973561,train,2
70973619,train,5
70973644,train,10
70973667,train,5
70973686,train,6
70973718,train,4
70973745,train,3
70973854,train,3
70973908,train,4
70973910,train,4
70973935,train,5
70973940,train,10
70973950,train,6
70973980,train,2
70974007,train,9
70974014,train,6
70974019,train,0
70974168,train,5
70974190,train,4
70974313,train,10
70974358,train,4
70974465,train,7
70974472,train,10
70974491,train,5
70974501,train,0
70974516,train,9
70974647,train,2
70974672,train,2
70974677,train,6
70974749,train,4
70974798,train,10
70974845,train,10
70974927,train,0
70975019,train,0
70975049,train,10
70975060,train,10
70975080,train,6
70975097,train,6
70975110,train,4
70975125,train,3
70975166,train,0
70975204,train,10
70975475,train,10
70975513,train,8
70975579,train,7
70975649,train,8
70975661,train,4
70975773,train,5
70975885,train,10
70975925,train,2
70975982,train,10
70975986,train,9
70976051,train,2
70976119,train,7
70976132,train,1
70976144,train,5
70976150,train,4
70976167,train,9
70976226,train,5
70976381,train,10
70976389,train,10
70976436,train,9
70976478,train,10
70976526,train,8
70976531,train,4
70976574,train,10
70976585,train,6
70976720,train,10
70976730,train,10
70976783,train,10
70976791,train,0
70976840,train,10
70976955,train,2
70977043,train,2
70977062,train,8
70977082,train,5
70977102,train,10
70977128,train,6
70977139,train,10
70977151,train,10
70977278,train,0
70981147,train,1
70981233,train,10
70981284,train,10
70981307,train,10
70981432,train,10
70981474,train,10
70981645,train,0
70981698,train,5
70981709,train,2
70981770,train,8
70981803,train,10
70981813,train,10
70981967,train,2
70981982,train,10
70981992,train,10
70981996,train,2
70982094,train,4
70982114,train,10
70982207,train,3
70982209,train,4
70982222,train,10
70982304,train,10
70982409,train,5
70982527,train,3
70982552,train,3
70982565,train,2
70982573,train,10
70982646,train,3
70982713,train,10
70982839,train,4
70982843,train,10
70982900,train,10
70982913,train,5
70982921,train,10
70983001,train,8
70983095,train,5
70983173,train,6
70983195,train,7
70983219,train,4
70983220,train,6
70983238,train,5
70983288,train,10
70983352,train,10
70983408,train,10
70983422,train,2
70983513,train,5
70983652,train,10
70983655,train,10
70983693,train,2
70983715,train,0
70983773,train,4
70983791,train,10
70983820,train,3
70983825,train,6
70983890,train,6
70983900,train,10
70983953,train,4
70983984,train,5
70984145,train,3
70984147,train,0
70984175,train,1
70984211,train,1
70984226,train,10
70984289,train,1
70984295,train,2
70984303,train,2
70984341,train,8
70984361,train,2
70984420,train,4
70984423,train,7
70984440,train,10
70984471,train,10
70984567,train,3
70984615,train,5
70984696,train,6
70984701,train,10
70984713,train,10
70984736,train,7
70984796,train,0
70984803,train,0
70984829,train,2
70984871,train,6
70984934,train,10
70985014,train,10
70985039,train,10
70985045,train,10
70985133,train,9
70985233,train,10
70985252,train,2
70985397,train,4
70985398,train,5
70985465,train,2
70985487,train,10
70985543,train,10
70985672,train,2
70985824,train,5
70985829,train,8
70985871,train,8
70985944,train,10
70986342,train,4
70986343,train,2
70986424,train,2
70986442,train,5
70986475,train,3
70986479,train,6
70986528,train,10
70986582,train,0
70986616,train,10
70986662,train,10
70986721,train,1
70986736,train,8
70986744,train,10
70986777,train,0
70986784,train,8
70986862,train,3
70986865,train,8
70986894,train,10
70986895,train,10
70986910,train,10
70986988,train,10
70986993,train,10
70987010,train,4
70987071,train,10
70991139,train,10
70991344,train,0
70991472,train,5
70991552,train,5
70991572,train,3
70991723,train,5
70991738,train,10
70991755,train,10
70991951,train,3
70992038,train,0
70992066,train,2
70992149,train,8
70992179,train,10
70992180,train,10
70992294,train,10
70992318,train,6
70992327,train,8
70992361,train,10
70992438,train,3
70992445,train,5
70992446,train,10
70992480,train,10
70992575,train,0
70992646,train,0
70992713,train,10
70992745,train,10
70992775,train,10
70992785,train,10
70992814,train,8
70992826,train,10
70992953,train,10
70993011,train,5
70993052,train,10
70993144,train,3
70993255,train,10
70993281,train,10
70993360,train,10
70993372,train,10
70993376,train,10
70993435,train,2
70993457,train,3
70993471,train,10
70993506,train,6
70993537,train,10
70993599,train,6
70993602,train,8
70993654,train,10
70993672,train,10
70993748,train,10
70993809,train,10
70993814,train,7
70993851,train,0
70994015,train,10
70994052,train,10
70994236,train,10
70994286,train,7
70994297,train,10
70994340,train,4
70994408,train,1
70994418,train,4
70994434,train,0
70994437,train,2
70994470,train,0
70994523,train,6
70994590,train,2
70994597,train,4
70994656,train,10
70994730,train,10
70994749,train,10
70994823,train,8
70994915,train,0
70994982,train,7
70994984,train,2
70995012,train,2
70995049,train,10
70995093,train,7
70995118,train,7
70995129,train,4
70995216,train,10
70995271,train,10
70995380,train,1
70995435,train,1
70995525,train,9
70995533,train,9
70995616,train,4
70995625,train,7
70995652,train,10
70995656,train,10
70995673,train,7
70995683,train,10
70995718,train,4
70995830,train,1
70995992,train,4
70996050,train,1
70996112,train,10
70996175,train,3
70996179,train,1
70996183,train,10
70996197,train,7
70996227,train,5
70996245,train,1
70996259,train,10
70996315,train,10
70996331,train,5
70996406,train,10
70996455,train,3
70996527,train,2
70996561,train,8
70996569,train,5
70996587,train,10
70996616,train,0
70996653,train,10
70996669,train,10
70996680,train,7
70996688,train,10
70996711,train,6
70996740,train,4
70996856,train,10
70996890,train,0
70997035,train,9
70997055,train,5
70997101,train,10
70997130,train,7
70997153,train,1
70997176,train,1
70997237,train,10
70997309,train,4
70997329,train,5
70997335,train,3
71001163,train,3
71001250,train,9
71001272,train,2
71001330,train,2
71001461,train,10
71001478,train,0
71001499,train,6
71001513,train,0
71001563,train,4
71001575,train,7
71001586,train,10
71001608,train,10
71001622,train,6
71001668,train,10
71001680,train,0
71001695,train,6
71001699,train,10
71001759,train,3
71001773,train,5
71001798,train,5
71001839,train,10
71001853,train,8
71001856,train,8
71001896,train,2
71001923,train,10
71002062,train,3
71002076,train,9
71002091,train,4
71002096,train,10
71002117,train,5
71002180,train,9
71002198,train,0
71002206,train,1
71002277,train,7
71002279,train,10
71002395,train,0
71002456,train,6
71002485,train,10
71002525,train,5
71002731,train,3
71003065,train,6
71003261,train,10
71003299,train,10
71003369,train,10
71003379,train,10
71003396,train,7
71003448,train,9
71003471,train,10
71003476,train,4
71003612,train,6
71003748,train,10
71003876,train,10
71003879,train,2
71003904,train,0
71003934,train,0
71003939,train,10
71003948,train,5
71004002,train,6
71004107,train,4
71004148,train,9
71004289,train,0
71004324,train,7
71004327,train,10
71004330,train,10
71004353,train,1
71004375,train,8
71004386,train,2
71004698,train,1
71004747,train,10
71004765,train,10
71004769,train,4
71004775,train,10
71004788,train,7
71004793,train,2
71004873,train,10
71004891,train,10
71004981,train,2
71004984,train,3
71005012,train,0
71005014,train,4
71005042,train,10
71005055,train,5
71005151,train,8
71005161,train,2
71005217,train,10
71005324,train,3
71005408,train,10
71005468,train,2
71005475,train,8
71005557,train,3
71005588,train,10
71005612,train,10
71005656,train,10
71005759,train,10
71005937,train,10
71006057,train,1
71006135,train,2
71006139,train,5
71006174,train,5
71006179,train,10
71006204,train,10
71006235,train,2
71006459,train,10
71006480,train,5
71006594,train,10
71006623,train,5
71006635,train,9
71006688,train,3
71006709,train,8
71006723,train,9
71006790,train,6
71006819,train,5
71006835,train,10
71006902,train,1
71006967,train,0
71007029,train,7
71007054,train,2
71007075,train,10
71007140,train,7
71007269,train,10
71007273,train,10
71007352,train,10
71007376,train,2
71007382,train,10
71007388,train,10
71007418,train,10
71007479,train,2
71011115,train,2
71011135,train,3
71011228,train,4
71011233,train,10
71011248,train,5
71011284,train,10
71011325,train,3
71011551,train,8
71011590,train,6
71011622,train,6
71011638,train,10
71011689,train,5
71011710,train,10
71012005,train,4
71012146,train,8
71012263,train,10
71012272,train,10
71012362,train,0
71012385,train,0
71012402,train,10
71012414,train,3
71012509,train,5
71012641,train,9
71012713,train,10
71012758,train,10
71012869,train,4
71012881,train,8
71012987,train,8
71013002,train,5
71013044,train,2
71013077,train,1
71013078,train,8
71013120,train,7
71013207,train,10
71013231,train,10
71013417,train,10
71013447,train,5
71013481,train,10
71013503,train,10
71013613,train,10
71013690,train,0
71013717,train,2
71013896,train,10
71013908,train,9
71013956,train,3
71013981,train,8
71014038,train,10
71014040,train,10
71014093,train,2
71014213,train,5
71014301,train,6
71014310,train,1
71014320,train,0
71014325,train,1
71014396,train,10
71014430,train,2
71014494,train,6
71014540,train,3
71014717,train,10
71014725,train,3
71014777,train,10
71014783,train,7
71014844,train,5
71014947,train,0
71014986,train,2
71014995,train,5
71015192,train,3
71015234,train,8
71015251,train,4
71015256,train,8
71015374,train,9
71015389,train,3
71015412,train,10
71015470,train,0
71015644,train,6
71015659,train,10
71015751,train,2
71015801,train,10
71015844,train,10
71015884,train,10
71015922,train,1
71016027,train,10
71016102,train,2
71016131,train,10
71016217,train,7
71016231,train,5
71016236,train,10
71016390,train,1
71016410,train,2
71016457,train,9
71016497,train,5
71016541,train,2
71016555,train,3
71016557,train,10
71016609,train,10
71016628,train,10
71016730,train,2
71016877,train,6
71016905,train,10
71016987,train,10
71017004,train,8
71017029,train,10
71017036,train,2
71017094,train,1
71017103,train,10
71017136,train,2
71017169,train,10
71017186,train,4
71017224,train,10
71017275,train,10
71017297,train,10
71017356,train,10
71017383,train,4
71017385,train,9
71017459,train,0
71017460,train,1
71021134,train,7
71021171,train,10
71021225,train,10
71021286,train,10
71021303,train,2
71021332,train,10
71021333,train,1
71021380,train,2
71021405,train,10
71021438,train,9
71021466,train,3
71021524,train,2
71021539,train,7
71021565,train,10
71021572,train,4
71021576,train,9
71021717,train,2
71022002,train,5
71022029,train,10
71022048,train,8
71022089,train,6
71022119,train,0
71022217,train,6
71022362,train,7
71022387,train,10
71022389,train,10
71022397,train,10
71022422,train,2
71022425,train,4
71022445,train,8
71022453,train,10
71022466,train,2
71022512,train,2
71022608,train,10
71022629,train,10
71022701,train,3
71022732,train,9
71022738,train,0
71022781,train,1
71022790,train,2
71023052,train,10
71023064,train,1
71023067,train,1
71023089,train,7
71023117,train,2
71023176,train,10
71023234,train,6
71023303,train,8
71023320,train,3
71023537,train,1
71023561,train,10
71023571,train,10
71023585,train,5
71023638,train,10
71023656,train,7
71023833,train,6
71023904,train,10
71024013,train,1
71024026,train,10
71024093,train,10
71024109,train,9
71024129,train,1
71024156,train,3
71024245,train,10
71024246,train,5
71024269,train,8
71024492,train,2
71024589,train,10
71024675,train,2
71024725,train,3
71024728,train,2
71024747,train,2
71024819,train,8
71024840,train,0
71024855,train,1
71024907,train,10
71025011,train,6
71025047,train,10
71025063,train,10
71025085,train,2
71025150,train,10
71025226,train,10
71025235,train,10
71025260,train,3
71025333,train,10
71025352,train,3
71025406,train,10
71025411,train,3
71025434,train,6
71025446,train,10
71025463,train,10
71025528,train,10
71025612,train,0
71025654,train,1
71025657,train,4
71025674,train,5
71025748,train,8
71025782,train,10
71025811,train,1
71025834,train,3
71025865,train,10
71026129,train,7
71026142,train,9
71026147,train,5
71026185,train,10
71026216,train,10
71026222,train,2
71026242,train,2
71026284,train,10
71026306,train,4
71026315,train,10
71026337,train,10
71026481,train,3
71026524,train,10
71026677,train,4
71026678,train,0
71026687,train,8
71026769,train,7
71026800,train,2
71026843,train,9
71026847,train,8
71026904,train,10
71026912,train,3
71026933,train,10
71026937,train,3
71026961,train,2
71026963,train,10
71026968,train,1
71027115,train,7
71027155,train,10
71027219,train,3
71027228,train,0
71027301,train,2
71031157,train,8
71031213,train,9
71031215,train,7
71031223,train,0
71031230,train,10
71031248,train,4
71031249,train,8
71031306,train,0
71031346,train,8
71031358,train,9
71031517,train,10
71031553,train,10
71031571,train,10
71031590,train,10
71031610,train,6
71031629,train,10
71031632,train,6
71031729,train,2
71031754,train,0
71031761,train,3
71031783,train,10
71031806,train,7
71031999,train,10
71032042,train,10
71032075,train,10
71032076,train,10
71032165,train,10
71032240,train,10
71032332,train,9
71032400,train,3
71032405,train,2
71032653,train,10
71032738,train,10
71032812,train,6
71032819,train,6
71032851,train,2
71032948,train,0
71032960,train,1
71032969,train,10
71033066,train,1
71033102,train,7
71033163,train,0
71033196,train,4
71033240,train,10
71033317,train,2
71033356,train,9
71033388,train,10
71033448,train,10
71033468,train,10
71033575,train,10
71033597,train,10
71033733,train,6
71033741,train,7
71033759,train,3
71033807,train,7
71033812,train,3
71033832,train,3
71033848,train,10
71033861,train,6
71033923,train,9
71033936,train,9
71034050,train,7
71034189,train,6
71034256,train,5
71034355,train,10
71034386,train,1
71034472,train,10
71034536,train,1
71034548,train,6
71034629,train,2
71034725,train,5
71034759,train,3
71034790,train,5
71034853,train,0
71034869,train,7
71034903,train,10
71034907,train,7
71034967,train,5
71034997,train,2
71035049,train,10
71035067,train,5
71035165,train,5
71035169,train,2
71035280,train,6
71035301,train,10
71035411,train,2
71035482,train,10
71035694,train,5
71035733,train,5
71035769,train,6
71035928,train,3
71035936,train,6
71035947,train,4
71036048,train,10
71036078,train,10
71036106,train,1
71036202,train,6
71036272,train,10
71036455,train,5
71036509,train,8
71036544,train,8
71036546,train,10
71036552,train,1
71036560,train,10
71036584,train,10
71036607,train,10
71036632,train,3
71036650,train,10
71036696,train,10
71036755,train,5
71036803,train,10
71036851,train,10
71036896,train,10
71036943,train,10
71036944,train,10
71036994,train,4
71036999,train,9
71037044,train,10
71037084,train,3
71037090,train,10
71037104,train,10
71037124,train,10
71037175,train,3
71037229,train,7
71037395,train,1
71037441,train,0
71037571,train,0
71037847,train,8
71037861,train,10
71037875,train,5
71037878,train,10
71037926,train,10
71037977,train,7
71037994,train,10
